name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Cincinnati,3/10/21,70,37.8,55,70,37.8,54.9,35.3,50.3,0,0,0,,0,0,34.4,22,203.6,1023.8,14.4,9.9,147.4,12.9,6,,2021-03-10T06:56:35,2021-03-10T18:40:21,0.9,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/11/21,64.6,56.8,61.2,64.6,56.8,61.2,48.1,64.4,0.545,100,29.17,rain,0,0,44.5,22.1,207.1,1021,88.5,9,300.5,25.9,9,,2021-03-11T06:55:03,2021-03-11T18:41:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,3/12/21,60.6,47,54,60.6,44.1,53.4,36.8,56.4,0.072,100,20.83,rain,0,0,22.1,8.8,5,1027.6,44.1,9.4,491.5,42.6,9,,2021-03-12T06:53:29,2021-03-12T18:42:23,0.97,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,3/13/21,52.7,37.5,45.2,52.7,33.9,43.2,22.6,41.8,0,0,0,,0,0,25.3,13.8,13.5,1029.8,22.2,9.9,140.5,12.1,5,,2021-03-13T06:51:56,2021-03-13T18:43:24,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/14/21,55.6,30.8,43.3,55.6,29.1,42.7,28.6,60.1,0,0,0,,0,0,29.8,15.5,54.4,1026.2,15.7,9.7,92.5,7.7,4,,2021-03-14T07:50:22,2021-03-14T19:44:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/15/21,44.8,34.8,36.6,38.4,24.7,29.4,20.1,54.7,0.317,100,29.17,"rain,snow",0,0,30.3,17.9,68.2,1023.3,74.7,9.2,16.9,1.7,1,,2021-03-15T07:48:49,2021-03-15T19:45:25,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/16/21,56.3,35.9,45.9,56.3,34.5,45.1,42,86.5,0,0,0,,0,0,23.7,9,335.8,1014.6,81.7,7.1,98.3,8.4,4,,2021-03-16T07:47:14,2021-03-16T19:46:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/17/21,62.8,37.5,49.8,62.8,37.3,48.2,45,85.3,0.038,100,12.5,rain,0,0,19.2,8.4,75.6,1014.9,82,5.6,108,9.3,4,,2021-03-17T07:45:40,2021-03-17T19:47:25,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/18/21,55.9,41.9,51.2,55.9,32.7,48.8,48,88.7,0.38,100,66.67,rain,0,0,30.9,21.3,26.5,1005.3,100,7.1,40.6,3.5,2,,2021-03-18T07:44:06,2021-03-18T19:48:24,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/19/21,50.8,33.1,42,50.8,23.1,34.3,23.8,49.8,0,0,0,,0,0,31.4,23.1,31,1025.8,24.4,9.9,236.8,20.5,8,,2021-03-19T07:42:31,2021-03-19T19:49:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/20/21,60.8,27.8,43.4,60.8,22.4,40.5,23.4,50.7,0,0,0,,0,0,16.8,9.2,42.4,1032.6,0,9.9,238.6,20.7,8,,2021-03-20T07:40:56,2021-03-20T19:50:23,0.24,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/21/21,66.6,30.5,47.8,66.6,28.9,47.5,26.9,52.5,0,0,0,,0,0,13.4,8.3,129.7,1028.4,1.1,9.9,242,20.8,8,,2021-03-21T07:39:21,2021-03-21T19:51:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/22/21,70.4,38.2,53.4,70.4,38.2,53.4,36.9,57.6,0,0,0,,0,0,19.7,12.6,189.8,1022.1,19.4,9.9,184,15.8,7,,2021-03-22T07:37:46,2021-03-22T19:52:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/23/21,70.7,42.5,56.8,70.7,42.5,56.6,39.2,55.1,0,0,0,,0,0,21.9,16,138.5,1015.3,56.3,9.9,132.3,11.5,6,,2021-03-23T07:36:11,2021-03-23T19:53:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/24/21,74.5,56.2,64.6,74.5,56.2,64.6,48.1,56.4,0.004,100,8.33,rain,0,0,34.7,20.8,202.9,1010.7,71.7,9.9,176.6,15.2,8,,2021-03-24T07:34:36,2021-03-24T19:54:20,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/25/21,65.5,46.4,56.3,65.5,45.6,56.2,50.3,80.7,0.198,100,25,rain,0,0,30.2,16.4,143.4,1010.3,53.3,9.5,80.5,6.8,4,,2021-03-25T07:33:01,2021-03-25T19:55:19,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/26/21,65.2,44.8,56.4,65.2,44.8,56.4,47.6,72.5,0.011,100,4.17,rain,0,0,45.6,27.2,245.8,1013.8,83.8,9.8,17.8,1.8,1,,2021-03-26T07:31:26,2021-03-26T19:56:17,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/27/21,72.6,38.5,54.2,72.6,38.5,54.1,45.5,76.2,0,0,0,,0,0,21,11.2,170.8,1016.9,36.5,6.6,102.1,8.8,7,,2021-03-27T07:29:52,2021-03-27T19:57:16,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,3/28/21,61.2,42.6,51.9,61.2,36.8,49.1,41.6,69.8,0.566,100,25,rain,0,0,41.6,24.8,283.7,1011.8,86,8.9,497.9,43.1,9,,2021-03-28T07:28:17,2021-03-28T19:58:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,3/29/21,58.7,30.4,44.7,58.7,29.7,43.5,27.2,53.4,0,0,0,,0,0,19.7,13,178.7,1023.5,1.5,9.9,597.7,51.8,9,,2021-03-29T07:26:43,2021-03-29T19:59:13,0.53,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,3/30/21,73.7,34.5,56.2,73.7,34.5,56,35.8,51.9,0.005,100,8.33,rain,0,0,32.9,21.9,194.5,1017,18.1,9.7,384.5,33.3,9,,2021-03-30T07:25:08,2021-03-30T20:00:12,0.57,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,3/31/21,58.7,41.7,50.1,58.7,34.6,46.8,34.5,58.7,0.269,100,29.17,rain,0,0,31.3,16.6,294.3,1018.9,66,9.2,429.3,37.1,9,,2021-03-31T07:23:34,2021-03-31T20:01:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,4/1/21,39.6,31.8,35.5,33.2,22.2,28,19.6,52.9,0.002,100,4.17,rain,0,0,30.7,16.6,325.6,1028.4,85.6,9.5,63.4,5.4,3,,2021-04-01T07:22:00,2021-04-01T20:02:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/2/21,48.4,26.1,36.4,46.3,21.1,34.3,17.9,50.6,0,0,0,,0,0,16.1,7.3,335.6,1033.3,5,9.9,70.3,6.2,4,,2021-04-02T07:20:27,2021-04-02T20:03:07,0.67,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/3/21,62.8,27.5,44.3,62.8,27.5,43.8,24.2,50.6,0,0,0,,0,0,22.7,13.7,210.8,1028.4,2.4,9.9,68.2,5.9,4,,2021-04-03T07:18:53,2021-04-03T20:04:05,0.71,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/4/21,73,39.1,55.3,73,39.1,55.3,35.4,50.4,0,0,0,,0,0,16.3,7.1,257,1022.9,2.9,9.9,72.2,6.3,3,,2021-04-04T07:17:21,2021-04-04T20:05:03,0.75,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/5/21,75.6,41.4,58.4,75.6,41.4,58.4,41.8,59.4,0,0,0,,0,0,20.5,14.1,220.2,1018.6,8.2,9.5,76.7,6.6,3,,2021-04-05T07:15:48,2021-04-05T20:06:02,0.78,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/6/21,75.8,45.6,60.9,75.8,45.6,60.9,47,63.3,0,0,0,,0,0,22.6,13.4,224.4,1016.1,20,9.8,72.1,6.3,3,,2021-04-06T07:14:16,2021-04-06T20:07:00,0.81,Clear,Partly cloudy throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/7/21,81.6,50.6,65.6,80.7,50.6,65.5,51.5,64.3,0,0,0,,0,0,20.8,12.6,179.6,1013.6,35.6,9.2,75.2,6.4,3,,2021-04-07T07:12:44,2021-04-07T20:07:59,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/8/21,67.7,55.2,62.6,67.7,55.2,62.6,55.3,77.6,0.108,100,37.5,rain,0,0,34.4,13.9,169.2,1007.1,67.7,9.1,48.5,4.2,2,,2021-04-08T07:11:13,2021-04-08T20:08:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/9/21,78.8,50.5,64,78.8,50.5,64,48.5,62.4,0,0,0,,0,0,29.2,20.1,199,1009.3,49.9,9.1,95.7,8.2,5,,2021-04-09T07:09:42,2021-04-09T20:09:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/10/21,68.7,54.8,60.4,68.7,54.8,60.4,54.3,80.8,0.566,100,37.5,rain,0,0,32.4,14.1,176.1,1003.9,49.8,8.3,35.8,3.1,2,,2021-04-10T07:08:11,2021-04-10T20:10:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/11/21,57.8,49.5,51.8,57.8,45.7,51.4,45.7,79.9,0.097,100,37.5,rain,0,0,26.8,15.5,210.7,999,76.8,9.1,20.4,1.8,1,,2021-04-11T07:06:42,2021-04-11T20:11:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/12/21,66.4,49.5,55.3,66.4,45.6,54.6,46,73.2,0,0,0,,0,0,24.7,15.3,263.5,1008.3,78.7,9.8,42.2,3.6,1,,2021-04-12T07:05:12,2021-04-12T20:12:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/13/21,66.5,41.6,53.8,66.5,41.6,53.8,40.9,66.1,0,0,0,,0,0,16.6,10.2,267.2,1019.2,54.2,8.5,45.5,4,2,,2021-04-13T07:03:44,2021-04-13T20:13:49,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/14/21,61.9,49,54,61.9,49,54,40.7,61.7,0,0,0,,0,0,19.2,10.6,225.9,1018.4,54.1,9.9,47.3,4.1,2,,2021-04-14T07:02:16,2021-04-14T20:14:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/15/21,54.4,42.4,48,54.4,36.8,45.2,32,54.3,0,0,0,,0,0,24.2,13.1,311.5,1015.6,61.9,9.9,158.5,13.8,10,,2021-04-15T07:00:48,2021-04-15T20:15:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,4/16/21,60.6,33.6,47.7,60.6,33.6,47.3,35.2,65.4,0,0,0,,0,0,19.7,8.4,286.9,1014.5,23.1,9.4,102.2,8.8,5,,2021-04-16T06:59:22,2021-04-16T20:16:44,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/17/21,55.6,40.5,47.6,55.6,40.5,47.4,41.1,78.9,0.007,100,8.33,rain,0,0,19.5,8.5,297.8,1012.9,57.2,9,40.8,3.4,2,,2021-04-17T06:57:56,2021-04-17T20:17:43,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/18/21,64.7,35.9,49.7,64.7,35.9,49.5,34.4,63.7,0,0,0,,0,0,23.1,11.4,301.1,1013.4,37.3,6.7,94,8.2,4,,2021-04-18T06:56:31,2021-04-18T20:18:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/19/21,67.6,43.5,55.5,67.6,42.6,55.4,38.9,57.6,0,0,0,,0,0,26.6,16.1,247.7,1012.5,50.2,9.9,103.4,8.8,4,,2021-04-19T06:55:06,2021-04-19T20:19:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/20/21,65.8,35.8,50.5,65.8,26.1,48.7,39.2,67.4,0.09,100,12.5,rain,0,0,31.4,20.9,337.4,1014.1,39.1,9.2,86.7,7.5,4,,2021-04-20T06:53:43,2021-04-20T20:20:39,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/21/21,45.2,32.9,36.9,40.6,25.4,31.3,29.6,76.5,0.356,100,41.67,"rain,snow",0.2,0.1,28.2,14.3,306.9,1019.5,85.1,8.6,59.6,5.3,2,,2021-04-21T06:52:20,2021-04-21T20:21:37,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/22/21,53.2,29.7,41.6,53.2,29.6,40.6,28,64.4,0,0,0,rain,0,0.1,24.4,14.1,281.9,1021.3,65.1,8.2,66.5,5.6,3,,2021-04-22T06:50:58,2021-04-22T20:22:36,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/23/21,60.3,30.8,45.5,60.3,30.8,45.5,32.2,63.7,0,0,0,,0,0,20.8,13.3,210.2,1020.9,47.5,9.4,72.1,6.1,2,,2021-04-23T06:49:37,2021-04-23T20:23:35,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/24/21,54.7,43.1,48.6,54.7,41.4,48.4,43.6,83.2,0.233,100,29.17,rain,0,0,16.1,8.3,57,1012.7,79.9,8.5,17.7,1.6,1,,2021-04-24T06:48:17,2021-04-24T20:24:33,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812"
Cincinnati,4/25/21,64.5,40.2,51.8,64.5,40.2,51.6,41.3,73,0,0,0,,0,0,22.6,11.4,311.1,1015.5,60,5.7,36.6,3.2,1,,2021-04-25T06:46:58,2021-04-25T20:25:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/26/21,73.8,38.5,55.2,73.8,36.5,55.1,39.6,61,0,0,0,,0,0,21.5,13.2,174.2,1018.4,5,9.6,105.7,9.2,5,,2021-04-26T06:45:40,2021-04-26T20:26:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/27/21,81.8,48.6,65.6,80.5,48.6,65.5,48.9,59.1,0,0,0,,0,0,29.2,20.3,213.9,1013.9,9.5,9.8,93.7,8,5,,2021-04-27T06:44:23,2021-04-27T20:27:29,0.52,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/28/21,80.6,61.3,70.5,82.2,61.3,70.6,59.7,70.7,0.205,100,12.5,rain,0,0,21.7,10.6,229.2,1013.6,69.7,9.2,60.9,5.3,2,,2021-04-28T06:43:07,2021-04-28T20:28:27,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/29/21,70.7,56.5,65.6,70.7,56.5,65.6,62.4,89.8,1.145,100,54.17,rain,0,0,39.8,17.3,235.4,1008.9,89.6,7.5,25.6,2.2,1,,2021-04-29T06:41:52,2021-04-29T20:29:26,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,4/30/21,71.5,48.6,59,71.5,46.4,58.9,41.7,57.6,0,0,0,,0,0,37.6,23.4,303.1,1017.1,7.5,9.9,112.3,9.7,5,,2021-04-30T06:40:38,2021-04-30T20:30:24,0.62,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,5/1/21,70.9,35.2,53.7,70.9,35.2,53.3,36.7,56.6,0,0,0,,0,0,22.8,15.9,210,1019,3.6,9.9,107.4,9.2,6,,2021-05-01T06:39:25,2021-05-01T20:31:22,0.65,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,5/2/21,76.7,53.3,65.3,76.7,53.3,65.3,50,59.8,0.02,100,8.33,rain,0,0,22.4,15.1,220.7,1011.1,33.3,9.9,511.1,43.8,10,,2021-05-02T06:38:14,2021-05-02T20:32:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,5/3/21,75.5,57,65.6,75.5,57,65.6,61,86,0.438,100,50,rain,0,0,24.8,13.8,227.7,1004.8,91.9,9,387.4,33.2,2,,2021-05-03T06:37:04,2021-05-03T20:33:18,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/4/21,73.6,58.7,64.9,73.6,58.7,64.9,61.9,90.4,0.681,100,41.67,rain,0,0,29.6,18.4,239.6,1006.9,84.6,8.6,667.5,58.2,10,,2021-05-04T06:35:55,2021-05-04T20:34:16,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/5/21,62.5,46.8,55.7,62.5,46.8,55.7,45,70.2,0.062,100,20.83,rain,0,0,24.2,15.1,331.2,1015.2,76.2,9.7,559.8,48.8,10,,2021-05-05T06:34:47,2021-05-05T20:35:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/6/21,62.8,36.6,51.3,62.8,36.6,51.3,41.5,72.6,0.095,100,12.5,rain,0,0,17,10.4,248.7,1019.2,44.9,9.1,614.9,53.5,10,,2021-05-06T06:33:40,2021-05-06T20:36:11,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/7/21,61.8,43.6,52.2,61.8,39.9,50.6,42.7,73,0.222,100,33.33,rain,0,0,30.9,12.2,274,1016,73.1,9.5,572.2,49.8,10,,2021-05-07T06:32:35,2021-05-07T20:37:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/8/21,59.7,37.9,50.3,59.7,34.6,48.8,35.9,59.8,0,0,0,,0,0,23,9,337.7,1018.8,26.7,9.9,582.8,50.9,10,,2021-05-08T06:31:32,2021-05-08T20:38:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/9/21,65,44.7,52,65,38.5,50,46.1,80.7,0.74,100,37.5,rain,0,0,45.6,22,33.6,1010.3,99.6,9,647.9,56.7,10,,2021-05-09T06:30:29,2021-05-09T20:39:02,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/10/21,63.2,37.3,50.3,63.2,32.7,49,39.2,69.2,0,0,0,,0,0,20.1,9.9,35.8,1019.4,32,9.6,574.8,50.1,10,,2021-05-10T06:29:28,2021-05-10T20:39:58,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/11/21,60.9,40.7,51.2,60.9,40.7,51,37.9,64.8,0,0,0,,0,0,21.9,11.9,12.8,1024,28.3,9.2,558.9,48.8,10,,2021-05-11T06:28:29,2021-05-11T20:40:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/12/21,63.8,39.8,52.3,63.8,39.8,52,35.7,56.1,0,0,0,,0,0,25.4,15.3,49.3,1028,19.7,9.9,459.8,40,10,,2021-05-12T06:27:31,2021-05-12T20:41:50,0.03,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/13/21,66.7,37.3,53.3,66.7,36.2,53.2,35.1,56.9,0,0,0,,0,0,21.3,10.6,57.4,1027.9,10.6,9.8,165.1,14.3,10,,2021-05-13T06:26:34,2021-05-13T20:42:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,5/14/21,70.9,38.4,56.1,70.9,36.4,56,36.3,54.5,0,0,0,,0,0,18.3,6.5,40.7,1026.5,10.6,9.8,124.6,10.8,6,,2021-05-14T06:25:39,2021-05-14T20:43:41,0.1,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
Cincinnati,5/15/21,72.7,41,57.5,72.7,41,57.5,39.8,57.7,0,0,0,,0,0,14.5,8.1,171.1,1024.6,17.6,9.4,297.1,25.8,10,,2021-05-15T06:24:45,2021-05-15T20:44:35,0.13,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
Cincinnati,5/16/21,69.8,54.7,62,69.8,54.7,62,49.2,64.2,0,0,0,,0,0,15.4,7.6,197.5,1022.7,84.4,9.9,590.2,51.5,10,,2021-05-16T06:23:53,2021-05-16T20:45:29,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/17/21,67.6,53.6,59.2,67.6,53.6,59.2,55.3,87.7,0.894,100,33.33,rain,0,0,20.8,10.1,71.6,1023,58.1,7.8,603.4,52.8,10,,2021-05-17T06:23:03,2021-05-17T20:46:23,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/18/21,78.8,56.7,65.9,78.8,56.7,65.9,57.4,76.9,0,0,0,,0,0,19.7,9.9,107.7,1024.5,55,8.2,577,50.4,10,,2021-05-18T06:22:14,2021-05-18T20:47:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/19/21,81.6,55.6,69.3,82.2,55.6,69.4,58.9,72.2,0,0,0,,0,0,20.4,8.1,243.2,1025,37.4,8.5,548.3,47.8,5,,2021-05-19T06:21:27,2021-05-19T20:48:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
Cincinnati,5/20/21,84.3,57.9,71.8,83.5,57.9,71.7,58.6,67.2,0,0,0,,0,0,13.6,9.4,176.4,1026,25.9,8.6,584.6,50.9,10,,2021-05-20T06:20:42,2021-05-20T20:49:00,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
